,Date,Amoxycillin,Doxycycline,Clavulanic acid,Cephalexin,Marbofloxacin,Oxytetracycline,Trimethoprim,Cefovecin,Sulphadimethyl pyrimidine,Neomycin,Benzylpenicillin,Kanamycin,Danofloxacin,Sulfadimidine,Sulphadiazine,Tulathromycin,Sulphadoxine,Ceftiofur,Fosfomycin,Tylosin,Dihydrostreptomycin
10,2018-01-11,0.34810142703395286,0.426945704868982,0.9891339130255834,0.6870995346857702,0.4854824490079044,0.07490234947117824,0.4666901019580758,0.8661672353939562,0.43980416193664285,0.20388304141607638,0.4677843062247493,0.14839047699485208,0.09041840678746471,0.0,1.0641529275789647,0.0023175744528523,0.29995608726999246,0.0,3.215674393430845e-10,3.215674393430845e-10,0.6978110650899538
11,2018-01-12,0.34616435150637437,0.4445938685251143,0.9757707098986463,0.6718213360505321,0.48171984630414766,0.0746626273647526,0.46858814848979646,0.8557421257880369,0.43849664183580916,0.1996151253103,0.4374458032735329,0.16671112345361494,0.090295887916928,0.0,1.0780393435691384,0.0025335454452717343,0.34120586199247804,0.0,3.5119129826455264e-10,3.5119129826455264e-10,0.6556800598843315
12,2018-01-13,0.3448772388695185,0.4624627214354071,0.9607735699993265,0.6564391430196725,0.47755875765600697,0.07441319668512358,0.47077557606488796,0.844796987987122,0.4373523671201962,0.19643804745856297,0.4080590228528096,0.18545967580062728,0.08977128878425145,0.0,1.0906431212496988,0.00273488559690227,0.38411852766118515,0.0,3.7873726377313233e-10,3.7873726377313233e-10,0.612895036135727
13,2018-01-14,0.34425895605824786,0.48052261624060333,0.9443270229201386,0.6412647207116962,0.47300611694939354,0.07415544339697822,0.47336820196693474,0.8336152516177635,0.43650508524704335,0.1944363661022832,0.37970081315020776,0.20456174580215536,0.088824920622671,0.0,1.1018742822672563,0.00291822034027156,0.428476684580152,0.0,4.0374659171504845e-10,4.0374659171504845e-10,0.5698216423170099
14,2018-01-15,0.34432540111155463,0.49874158308077043,0.9266164663163559,0.6265602957113483,0.46806916780195484,0.07389062401427027,0.4764581668087984,0.8224496039255615,0.43606687314566606,0.19369096574474343,0.35243779384439344,0.22393612139360952,0.08743981585956484,0.0,1.1116455908166962,0.003080128988366626,0.4740162790644511,0.0,4.257552088660077e-10,4.257552088660077e-10,0.5268040315046609
15,2018-01-16,0.34508943988227214,0.5170853281900991,0.9078250703938606,0.6125341660003432,0.4627554187161016,0.07361985490522871,0.4801113519096647,0.8115176942423168,0.4361256978218111,0.19427893848585676,0.32632674204996936,0.24349519306480483,0.08560213346901535,0.0,1.1198733993608303,0.0032171861258831758,0.5204249261970031,0.0,4.443003742693463e-10,4.443003742693463e-10,0.4841608137946065
16,2018-01-17,0.3465608420401025,0.5355172488057702,0.8881310411076662,0.5993384263094905,0.4570726045615685,0.07334410278978987,0.4843656695216687,0.8009994088792229,0.43674386412837074,0.19627345616226188,0.3014150536934683,0.263145536770812,0.0833015483198487,0.0,1.1264785141513713,0.00332600663859961,0.567341472277548,0.0,4.589260083065483e-10,4.589260083065483e-10,0.4421820836117327
17,2018-01-18,0.34874621549160256,0.5539984658133466,0.8677052825469385,0.5870685920707792,0.45102865497295075,0.07306417653016228,0.48923025096560435,0.7910356196923904,0.43795734673212294,0.19974361325738466,0.2777412610953047,0.2827886590158897,0.08053161617992988,0.0,1.1313870695540045,0.0034032940374133513,0.6143570700507235,0.0,4.69189576079998e-10,4.69189576079998e-10,0.40112748611314486
18,2018-01-19,0.35164893874454095,0.5724878754764475,0.8467094799648665,0.5757648902591002,0.44463167012179805,0.07278072030672145,0.49468554436251355,0.781728272121464,0.4397759856628731,0.20475421988069353,0.2553355885942361,0.3023219052903876,0.07729010604582287,0.0,1.1345313990634582,0.0034458916515964777,0.6610180132266552,0.0,4.746687487511281e-10,4.746687487511281e-10,0.3612252484569005
19,2018-01-20,0.35526909118709415,0.5909422214945501,0.8252946076223555,0.5654149966148858,0.43788990418916574,0.07249420826209008,0.5006843218403572,0.7731416577092267,0.4421845111453473,0.21136552387070084,0.23422052944682625,0.3216395279053543,0.07357929174281619,0.0,1.135850889951692,0.003450836183893191,0.7068305267965163,0.0,4.749685089677769e-10,4.749685089677769e-10,0.3226720726850938
20,2018-01-21,0.35960338172778217,0.6093161884981642,0.8035998506592088,0.5559580248915499,0.43081175672512617,0.07220494068610739,0.5071535829760463,0.7653047078858444,0.4451443512540103,0.21963284128544602,0.21441142887515818,0.34063390362320667,0.06940619529741565,0.0,1.1352928077680469,0.0034154130398975635,0.7512676348072997,0.0,4.69728700380756e-10,4.69728700380756e-10,0.28563376755596104
21,2018-01-22,0.3646450767413352,0.6275625179244393,0.7817519179415666,0.5472896039154136,0.4234057719385853,0.07191304180347902,0.5139973241167002,0.7582141456436946,0.4485961629321986,0.229606075258735,0.19591705993895414,0.35919688553454754,0.06478277542434974,0.0,1.1328130764463653,0.003337212767513309,0.7937781283806227,0.0,4.586309110266029e-10,4.586309110266029e-10,0.2502464863561884
22,2018-01-23,0.3703839287796198,0.6456321470180737,0.7598647133898055,0.5392679029416629,0.4156806458160518,0.07161845921425813,0.5211001201441643,0.7518383354358116,0.4524630112414718,0.241329104492775,0.1787401808000666,0.37722126763711583,0.05972605558133237,0.0,1.128376999608376,0.0032141878711240413,0.8337975372770439,0.0,4.414066889779633e-10,4.414066889779633e-10,0.21661843550650373
23,2018-01-24,0.3768061080246028,0.6634743714725435,0.7380393266072021,0.5317204780917584,0.407645240823884,0.07132096502498353,0.5283314354115365,0.7461216758466076,0.4566541024155273,0.25483902462311825,0.16287806386564152,0.3946023348248806,0.05425818740171939,0.0,1.1219599088164918,0.003044709201327933,0.8707608745459181,0.0,4.178444257263436e-10,4.178444257263436e-10,0.18483192327369613
24,2018-01-25,0.38389413897013114,0.6810370319662218,0.7163642995017561,0.5244518087289722,0.39930860780720967,0.0710201586953545,0.5355505446852309,0.7409893821405744,0.4610689535844483,0.27016522844584157,0.1483229891901201,0.4112394658060985,0.048406446878492604,0.0,1.1135477250458288,0.002827621066630037,0.9041167848708982,0.0,3.877964616094687e-10,3.877964616094687e-10,0.15494562758823638
25,2018-01-26,0.3916268453078122,0.6982667245587202,0.6949161237179025,0.5172513720154108,0.3906800145624332,0.0707154716117806,0.542611905266698,0.7363525058539682,0.4656018573169938,0.28732831467256914,0.13506269634655088,0.42703775215287076,0.042203162390864746,0.0,1.1031374205280358,0.002562294170169732,0.9333425945003135,0.0,3.51187301461664e-10,3.51187301461664e-10,0.12699697529331377
26,2018-01-27,0.39997930644437774,0.7151090345975228,0.6737599237120115,0.5099020694553584,0.38176898043124585,0.07040617338509758,0.5493707818061111,0.7321130365898778,0.47014647489560746,0.30633881961824416,0.12308079071547118,0.44190959353557346,0.035685575474690534,0.0,1.0907373693704385,0.002248675444068482,0.9579596468410165,0.0,3.080182775505591e-10,3.080182775505591e-10,0.1010045406781237
27,2018-01-28,0.40892282947772607,0.7315087934472364,0.652950281837416,0.5021887767136219,0.37258531614453116,0.07009137985524383,0.5556888904853285,0.7281689285920507,0.4746003717593035,0.3271957721694083,0.11235710176624925,0.4557762274650954,0.028895637069535685,0.0,1.0763675769623582,0.0018873338377405346,0.9775482256060481,0.0,2.5837532113826e-10,2.5837532113826e-10,0.07697038762177999
28,2018-01-29,0.4184249407891034,0.747410356998016,0.6325321644836392,0.49390674525499145,0.3631391680367644,0.06977006277082953,0.5614398044977209,0.724418893683741,0.478869295390455,0.3498850796488986,0.10286799241024536,0.4685691517419366,0.021879743754086745,0.0,1.0600597801226233,0.0014795011156747417,0.9917613280169091,0.0,2.0243340337344762e-10,2.0243340337344762e-10,0.054882296072391146
29,2018-01-30,0.4284494016515128,0.7627579045412671,0.6125419118043611,0.4848695502278857,0.35344106565749245,0.06944106109639225,0.5665138529732863,0.7207668051917189,0.4828709933713524,0.3743777608700738,0.09458661988323125,0.48023139939948667,0.014688420132622948,0.0,1.041857412181188,0.0010271067355624997,1.0003365620362539,0.0,1.4046208640650093e-10,1.4046208640650093e-10,0.034715829134122966
30,2018-01-31,0.43895625239146496,0.7774957562256422,0.5930082575772226,0.47491626201594594,0.34350197172832053,0.06910309388482716,0.5708222543561841,0.7171255667415242,0.48653837981627923,0.4006280527813435,0.08748314986659778,0.4907186292395542,0.007375954987254296,0.0,1.0218154296737518,0.0005328059095703885,1.0031055075438506,0.0,7.282840996936102e-11,7.282840996936102e-11,0.016436211197329742
31,2018-02-01,0.4499018896547189,0.7915687069314958,0.5739533500235481,0.463917525773196,0.3333333333333337,0.06875477463712754,0.5743002544529263,0.7134203168685929,0.4898218829516541,0.4285714285714286,0.08152492668621658,0.5,0.0,0.0,1.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0
32,2018-02-02,0.46123918120026164,0.8049223740347304,0.555393748784959,0.451780267840316,0.3229471331897493,0.06839462705628407,0.5769090882213188,0.7095908658255337,0.4926908446580127,0.4581225777497926,0.07667660343935334,0.5080588025752109,0.0,0.000518131256367349,0.9764880521825308,0.0,0.9910549590919933,0.0018677181120227981,0.0,0.0,0.0
33,2018-02-03,0.47291762236621104,0.8175035561792248,0.5373413775603988,0.43845081020896925,0.31235593982519494,0.06802110208714685,0.5786366496290964,0.7055932942146583,0.495133891979878,0.48917341219950994,0.07290023679800584,0.5148928322470185,0.0,0.0010323883394702804,0.9513666956861677,0.0,0.9764075816635152,0.003837597475046195,0.0,0.0,0.0
34,2018-02-04,0.4848835379050995,0.8292605998489708,0.5198044160447184,0.4239162601103257,0.30157295548944796,0.06763259611937245,0.5794968301499845,0.701400682436939,0.49715825716497974,0.521591176012802,0.07015535202478862,0.5205144912191653,0.0,0.001537329379242447,0.9247325150330921,0.0,0.9562929315692346,0.005891660211795768,0.0,0.0,0.0
35,2018-02-05,0.4970803322677706,0.840143770234872,0.5027881187045973,0.4082041436971131,0.29061206065244294,0.0672274702164597,0.5795275667773947,0.6970029827844884,0.49878808196062674,0.5552167503639003,0.06839898441561876,0.5249506204740653,0.0,0.0020274983302486227,0.8966907505936279,0.0,0.9310361706365349,0.008009313332211443,0.0,0.0,0.0
36,2018-02-06,0.5094487906227332,0.8501056226349943,0.4862955515299443,0.39138036047380065,0.27948785398717435,0.06680407022047508,0.5787877174127736,0.6924060890811101,0.5000617986228224,0.5898632568567432,0.0675857039495471,0.5282420686542864,0.0,0.0024974777166468787,0.8673543783631432,0.0,0.9010418664272748,0.010167387423293262,0.0,0.0,0.0
37,2018-02-07,0.5219274319363532,0.85910137041871,0.47032824117798566,0.3735456374028956,0.26821568680554697,0.06636074756958754,0.5773529482705562,0.6876301987046258,0.5010287297455516,0.6253150726324332,0.06766763037432266,0.5304430138865346,0.0,0.002941942959987953,0.8368431036754895,0.0,0.8667809679968828,0.012340216234557833,0.0,0.0,0.0
38,2018-02-08,0.5344529143204337,0.867089245431756,0.45488673386457745,0.3548307479518955,0.25681169100659096,0.06589588065414897,0.5753108691686917,0.6827075955059889,0.5017450879873218,0.6613273768159202,0.06859444627717703,0.531620061821025,0.0,0.003355717764246924,0.8052822855847088,0.0,0.8287761484238798,0.014499761022210622,0.0,0.0,0.0
39,2018-02-09,0.546960491597023,0.8740308466270961,0.4399710639429455,0.33539082343595816,0.2452927997084562,0.06540789652696599,0.572755685014346,0.6776800071472011,0.5022695829013468,0.6976263493252415,0.07031341587149353,0.5318511493218836,0.0,0.0037338299892308857,0.7728018100130674,0.0,0.7875862658785326,0.016615783196131106,0.0,0.0,0.0
40,2018-02-10,0.559384518663032,0.8798914726809395,0.4255811343399458,0.31539911686342226,0.233676759866438,0.06489529277480521,0.5697826446118828,0.672595705217546,0.5026588548026756,0.7339101383742577,0.07276941725644459,0.5312242879625626,0.0,0.00407156740580894,0.7395349306729995,0.0,0.7437906925023992,0.018656068321268204,0.0,0.0,0.0
41,2018-02-11,0.5716590017949472,0.8846404343982786,0.41171701289433704,0.29504058191744953,0.22198213632657438,0.0643566593512277,0.5664825625126908,0.6675065206910997,0.5029629558343016,0.7698507010180726,0.07590499576215604,0.5298361845951445,0.0,0.004364532695409817,0.7056170971974745,0.0,0.6979742069046795,0.020586703840249854,0.0,0.0,0.0
42,2018-02-12,0.5837181885584293,0.8882513428304719,0.398379150164615,0.2745056041614349,0.21022830692518402,0.06379070016573496,0.5629366691245938,0.6624649413648336,0.5032210881334584,0.8050966009399199,0.07966044566122443,0.5277907777135986,0.0,0.004608697033064324,0.6711847898491086,0.0,0.6507130506350254,0.02237241199390194,0.0,0.0,0.0
43,2018-02-13,0.5954971905277378,0.8907023692196259,0.3855685254538994,0.25398417341591917,0.19843544841570893,0.06319625422108799,0.5592120128451927,0.6575214431550329,0.503457790855588,0.8392768189079585,0.08397392699400541,0.5251977281545777,0.0,0.004800451578940601,0.6363743796320611,0.0,0.6025626235813535,0.023976938315793728,0.0,0.0,0.0
44,2018-02-14,0.6069326306285052,0.8919764731500783,0.3732867286489754,0.2336607227434151,0.18662451318162976,0.06257231608964164,0.5553575999476683,0.6527221853325111,0.5036797444466654,0.872005594067728,0.08878162350888896,0.5221709009986444,0.0,0.004936656198706313,0.6013210316283284,0.0,0.5540471512578371,0.02536349477065447,0.0,0.0,0.0
45,2018-02-15,0.6179633056492737,0.8920615956235762,0.361535986007681,0.2137097884628043,0.17481719687384412,0.06191805552075946,0.5514014172215311,0.6481071729681323,0.5038733341976067,0.9028882693145501,0.09401794675451502,0.5188268725457399,0.0,0.0050146847388565785,0.5661576679629301,0.0,0.5056515115562876,0.026495255111235627,0.0,0.0,0.0
46,2018-02-16,0.628530853378503,0.8909508141774927,0.35031913827650696,0.19429257451005566,0.16303589728855616,0.06123283597488283,0.5473484418603611,0.6437089600258257,0.5040030872394732,0.9315280630348648,0.09961579018002653,0.5152834921909883,0.0,0.005032466199839325,0.5310140050258676,0.0,0.45781527132002564,0.027335898373972878,0.0,0.0,0.0
47,2018-02-17,0.6385804129662203,0.8886424576284859,0.33963957950692203,0.17555443938954052,0.15130366497289294,0.060516231885686445,0.5431797044609303,0.6395519354409085,0.5040110683174062,0.9575336349495995,0.1055068357131157,0.5116585242034188,0.0,0.0049885211776505844,0.49601567750830555,0.0,0.41092886312359855,0.02785019466500116,0.0,0.0,0.0
48,2018-02-18,0.6480612665308962,0.8851401785397712,0.32950116469763313,0.1576232692621462,0.13964414620591126,0.05976804445995976,0.5388524346969941,0.6356522035939096,0.503817289655782,0.980527258811966,0.11162191371474495,0.5080683891063731,0.0,0.004881992983514438,0.46128345952000105,0.0,0.36533173594685686,0.028004625563456287,0.0,0.0,0.0
49,2018-02-19,0.6569274497708049,0.8804529820693094,0.31990809395761444,0.14060865881332663,0.12808151914813237,0.058988315835380334,0.5343012847269997,0.6320180409394196,0.5033211581623258,1.0001533630644208,0.11789141548646787,0.5046270188630841,0.0,0.004712672901028059,0.42693259062245925,0.0,0.32131224298754857,0.0277680296608378,0.0,0.0,0.0
50,2018-02-20,0.6651383194234701,0.8745952104484138,0.3108647803007203,0.1246017930846195,0.11664042407949582,0.05817734142911113,0.5294405916041491,0.6286508830116551,0.5024039480978229,1.0160871563271043,0.12424575567469032,0.5014448346504241,0.0,0.00448101910012344,0.39307221211678267,0.0,0.2791089858617497,0.027112262047179758,0.0,0.0,0.0
51,2018-02-21,0.672659065861583,0.8675864829539264,0.3023757074874458,0.10967590765826252,0.10534588875021567,0.057335680325056204,0.5241676057459799,0.6255467712725797,0.5009322484236838,1.0280430218421692,0.13061588003069047,0.49862785088929074,0.0,0.004188168796543046,0.3598049164433508,0.0,0.23891331487139644,0.02601285503874773,0.0,0.0,0.0
52,2018-02-22,0.679461159919502,0.8594515918600887,0.29444528356276845,0.09588719969334125,0.09422324994866749,0.05646416356449446,0.5183665772045274,0.6226981679040795,0.49876229132503713,1.035782347397305,0.13693381210912392,0.4962769045794908,0.0,0.003835943323093005,0.32722641015384557,0.0,0.20087268629328014,0.02444966621340483,0.0,0.0,0.0
53,2018-02-23,0.685522724196763,0.8502203554758754,0.28707769493868085,0.08327606602276005,0.08329807244299836,0.0555639002234678,0.5119135552294876,0.6200960293027371,0.4957450229678648,1.0391204576445525,0.14313323069211714,0.4944870050009653,0.0,0.0034268458633823773,0.2954252886682942,0.0,0.1650945953113776,0.022407498972275786,0.0,0.0,0.0
54,2018-02-24,0.6908288205531541,0.8399274299772508,0.280276765070133,0.0718685543847335,0.07259606647717765,0.05463628118053476,0.5046817207061736,0.6177320163934226,0.4917317317203074,1.0379323357763126,0.1491500680854969,0.4933467955848423,0.0,0.0029640516885209856,0.2644829189844977,0.0,0.13165083255799748,0.019876680465237273,0.0,0.0,0.0
55,2018-02-25,0.6953716472502856,0.8286120823191203,0.27404582100305985,0.06167792758061319,0.062143004997109674,0.05368298050002607,0.49654703786943943,0.6156007126321177,0.4865800063887209,1.0321568614015093,0.1549231180232702,0.4929381172753584,0.0,0.002451390830622291,0.2344734247068232,0.0,0.10058184875424714,0.01685358187351138,0.0,0.0,0.0
56,2018-02-26,0.6991506411492685,0.8163179270469314,0.26838757035683636,0.05270625596337597,0.051964641748343476,0.05270595437847825,0.48739398454050087,0.6137017193423828,0.48015976191287923,1.0217993497315598,0.16039464080734311,0.49333566100565385,0.0,0.0018933232221489682,0.20546376623627527,0.0,0.0719010517112133,0.013341066784156697,0.0,0.0,0.0
57,2018-02-27,0.7021724824765347,0.8030926303121391,0.26330399065868426,0.04494596964463615,0.04208663132474699,0.051707437625185815,0.47712110276538233,0.6120415032460493,0.47235904718505783,1.006932250766622,0.16551095256440207,0.49460669597206275,0.0,0.0012949064252902875,0.177513907731913,0.0,0.045598899785968205,0.009348854740077961,0.0,0.0,0.0
58,2018-02-28,0.7044510018454446,0.7889875848194883,0.2587962323858819,0.03838131709234771,0.03253445215902273,0.05068993767144914,0.46564610776644577,0.610634882791163,0.46308934355664544,0.9876939515632348,0.17022298517139145,0.4968108601619907,0.013622785712997132,0.0006617561688722073,0.15067706152132399,0.0,0.0216466934154953,0.004893788994935644,0.0,0.0,0.0
59,2018-03-01,0.7060069913926696,0.7740575597892176,0.25486453659866637,0.03298969072164959,0.023333333333333428,0.04965622612681431,0.4529103053435115,0.6095060577819198,0.4522900763358779,0.9642857142857129,0.1744868035190612,0.5,0.029999999999999805,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
60,2018-03-02,0.7068679239782558,0.7583603302974902,0.25150816766246287,0.028742792347802304,0.014508185954605235,0.04860932792404071,0.4388820976177017,0.608689110000906,0.4399320964319726,0.9369668714340145,0.17826406736456946,0.5042180469430517,0.047926265836989,0.0,0.1005234247015061,0.0016037724120498975,0.0,0.0,2.1448864906403742e-10,2.1448864906403742e-10,0.004988269206822604
61,2018-03-03,0.707067586333676,0.741956290559046,0.24872536125754818,0.025607621923804835,0.006083539687562034,0.04755250811739886,0.4235594037339818,0.6082279296208308,0.42601994417317846,0.9060484812273193,0.1815224260625936,0.5095009202897656,0.06741165057334153,0.0,0.07728238211952387,0.00332888236380402,0.0,0.0,4.444946632986557e-10,4.444946632986557e-10,0.009631936125621632
62,2018-03-04,0.7066456337582421,0.7249080558347389,0.24651328764834535,0.023547281953332444,0.0,0.04648925642087831,0.4069708831852237,0.6081755514865093,0.41059277864529853,0.8718857150041099,0.18423583593146153,0.5158764472781872,0.08845714500036461,0.0,0.055306715989911215,0.005163289769081203,0.0,0.0,6.882960867926613e-10,6.882960867926613e-10,0.013894873086475412
63,2018-03-05,0.7056470754056583,0.7072800576825862,0.2448680300209014,0.02252159757997041,0.0,0.045423269593687365,0.389175920237516,0.6085929148605207,0.39372393789074156,0.8348693001689265,0.1863847918570214,0.5233642936404226,0.11105331885807157,0.0,0.034621546062153064,0.0070925544155275855,0.0,0.0,9.438638759462492e-10,9.438638759462492e-10,0.0177477664707133
64,2018-03-06,0.7041217003287921,0.6891381372256351,0.24378457758108674,0.02248755887266274,0.0,0.04435843179979804,0.3702634025529219,0.6095470880422802,0.37551918067150414,0.79541637366075,0.18795646689350187,0.5319759000714164,0.1351788794423021,0.0,0.015247763868346143,0.009099808188845149,0.0,0.0,1.2088638978724475e-09,1.2088638978724475e-09,0.021168175070813255
65,2018-03-07,0.7021234552344435,0.670549140986483,0.2432568330217475,0.023399597512179904,0.0,0.04329879308602225,0.3503493988860946,0.6111090237197099,0.3561137413401194,0.7539611108508399,0.18894475600314808,0.5417144224670334,0.16079915803794398,0.0,0.0,0.011165756535807425,0.0,0.0,1.48066381377987e-09,1.48066381377987e-09,0.024140483969175675
66,2018-03-08,0.6997097853299374,0.6515805236415979,0.2432776338981648,0.025209715149131062,0.0,0.042248546138986764,0.3295739032523286,0.6133509307786325,0.33566839825924366,0.7109454836777573,0.1893502225895114,0.552574676210611,0.1878645571892581,0.0,0.0,0.013268712800933447,0.0,0.0,1.7563430709799377e-09,1.7563430709799377e-09,0.026655755877144305
67,2018-03-09,0.6969409497236572,0.6322999617851002,0.24383878738201115,0.02786748530164007,0.0,0.04121200149528814,0.3080968608668393,0.6163433629431361,0.31436480719733506,0.6668104717929006,0.1891799490209387,0.564543087157316,0.2163090006212911,0.0,0.0,0.015384669063178036,0.0,0.0,2.032707113741594e-09,2.032707113741594e-09,0.028711484932266274
68,2018-03-10,0.6938793225901816,0.6127749824690527,0.2449311177802711,0.031319954865561606,0.0,0.04019356139093855,0.28609372081431617,0.620152134032852,0.2924003804317403,0.6219880049357929,0.18844729480955325,0.5775976542043608,0.2460484366237814,0.0,0.0,0.017487406982869436,0.0,0.0,2.3063084775287734e-09,2.3063084775287734e-09,0.030311260695731423
69,2018-03-11,0.6905886907583298,0.5930726099143315,0.24654452609518884,0.03551147511683839,0.0,0.03919769244590254,0.2637507703216202,0.6248351743333689,0.26998299870346676,0.5768938580003415,0.18717156840955673,0.5917079303667885,0.27697945446779304,0.0,0.0,0.019548651923561033,0.0,0.0,2.573469437550102e-09,2.573469437550102e-09,0.031464352416664454
70,2018-03-12,0.6871335575685009,0.5732590333722252,0.24866806075503045,0.04038349540945663,0.0,0.03822889738707835,0.241260496344756,0.630439443512071,0.24732582801433423,0.5319216570411194,0.18537762064107954,0.6068350310295856,0.3089780814030847,0.0,0.0,0.02153827321807711,0.0,0.0,2.83031131864675e-09,2.83031131864675e-09,0.032185225458055244
71,2018-03-13,0.6835784618232248,0.5533992986720022,0.25128999845749034,0.04587435545420826,0.0,0.037291686018496195,0.21881719451847426,0.636998013778787,0.22464247999490738,0.4874380895227388,0.18309536946019156,0.6229316794464159,0.34189883433990786,0.0,0.0,0.02342453288520252,0.0,0.0,3.072787579938563e-09,3.072787579938563e-09,0.032493003064815396
72,2018-03-14,0.6799873194759143,0.5335570255238264,0.2543979338360933,0.05191911387926429,0.0,0.0363905456508975,0.19661300732295128,0.6445274336264293,0.20214270813197,0.44377934972332755,0.18035926712855788,0.6399423005365508,0.375574104736218,0.0,0.0,0.02517438436013686,0.0,0.0,3.296722228540716e-09,3.296722228540716e-09,0.0324108873836737
73,2018-03-15,0.6764227944245895,0.5137941521695895,0.25797887638718997,0.05844945144963565,0.0,0.0355299112042875,0.1748345273199401,0.6530254782293685,0.1800287781492913,0.40124879390695023,0.1772077217544581,0.6578031745341761,0.40981395673638765,0.0,0.0,0.02675382187127906,0.0,0.0,3.4978526741724636e-09,3.4978526741724636e-09,0.03196555383300015
74,2018-03-16,0.6729457034552817,0.4941707084960194,0.2620193527877732,0.06539368655619082,0.0,0.0347141351967013,0.1536600523217342,0.6624693876842211,0.1584925948336935,0.3601157322835453,0.17368248566773148,0.6764426620170043,0.4444064165013186,0.0,0.0,0.028128279979521054,0.0,0.0,3.6718756923903584e-09,3.6718756923903584e-09,0.031186532609545292
