,Date,Amoxicillin,Azithromycin,Clarithromycin,Cefuroxime,Cefpodoxime,Doxycycline,Levofloxacin,Ciprofloxacin,Trimethoprim,Sulfamethoxazole,Lymecycline,Erythromycin,Metronidazole,Flucloxacillin,Clindamycin,Kanamycin,Moxifloxacin,Fosfomycin,Cloxacillin,Aciclovir,Oseltamivir,Norfloxacin,Minocycline,Telithromycin,Cefixime,Cefalexin,Linezolid
21,2018-01-22,0.13741526075691612,0.3068668883698322,0.3246062948958799,0.1954728096606242,0.1917934311195606,0.14096464781706852,0.0,0.38818787094654716,0.28033285727805524,0.2803328572780557,0.38749177521697487,0.1302492064074512,0.07936906299590718,0.36234584771446143,0.1664778462393799,0.32813820716423203,0.43823402921029153,0.30297793544741025,0.3563415348899326,0.351909981052557,0.036992083149916866,0.08184731170883608,0.0,0.0,0.0032657696842672834,3.2218003096939896e-05,0.0
22,2018-01-23,0.14728748162832495,0.32059189212477435,0.33464033272957683,0.2050958558070466,0.19887386233068471,0.15112501711586512,0.0,0.40216042858956014,0.2824172924839268,0.28241729248392744,0.3997233200257777,0.14082953946850796,0.08161793405511975,0.36375147456692924,0.17650899419235455,0.33701154485588236,0.44208626126779205,0.3087212327634825,0.37576972155619326,0.34113013826363625,0.03933575820512547,0.06937957359418534,0.0,0.0,0.0031461995279657984,3.10320525997998e-05,0.0
23,2018-01-24,0.15764392897387447,0.33388050541967096,0.34415294275056363,0.21454105008928082,0.2060710688484071,0.16140983178437374,0.0,0.4172671470185243,0.28561715113931685,0.2856171511393173,0.4126782815609187,0.15183858370752734,0.0837914461574294,0.3647013807871693,0.18748371455928492,0.3468050735916237,0.4459131761536117,0.3144989391895012,0.39506684143232107,0.3301443096010972,0.04170850094084755,0.057776983138051685,0.0,0.0,0.002981078392319203,2.9398109994804855e-05,0.0
24,2018-01-25,0.16846112688968296,0.346683142133539,0.3531351049075102,0.22377639681787875,0.21337390100904075,0.17179993739717014,0.0,0.43347014917504345,0.289935808414961,0.28993580841496214,0.4262958286374554,0.16330059120641316,0.08588297275218393,0.36518911688366185,0.19938248644353895,0.35757012200842264,0.44972360770148656,0.3203053933391091,0.4141700387473568,0.3189930771325009,0.04410561553650627,0.04708297656254623,0.0,0.0,0.00276924012271329,2.7304813225326185e-05,0.0
25,2018-01-26,0.17971224129566798,0.3589512542503597,0.36158187651085116,0.23276973312960814,0.22076981824035036,0.18228178936021822,0.0,0.45072634569688597,0.29537328587747047,0.2953732858774716,0.440508360549287,0.17524665956061924,0.0878868059041098,0.3652105726817789,0.21218058112306237,0.36935304780223555,0.4535259323016263,0.3261341657488339,0.4330146778426449,0.3077171482625558,0.04652216102954032,0.037334414279784234,0.0,0.0,0.002510033444831139,2.4745805435433255e-05,0.0
26,2018-01-27,0.19136697521242652,0.3706377219007626,0.36949241273144184,0.24148892877338213,0.22824483800402762,0.1928482271144214,0.0,0.46898706120368727,0.3019261048795068,0.3019261048795072,0.4552414870027557,0.18771500109444683,0.08979827422701447,0.3647641091165683,0.2258477285895999,0.382194484193751,0.4573279901209115,0.3319780249477262,0.45153472186839494,0.2963571171300303,0.04895296108410041,0.028561837679504487,0.0,0.0,0.0022033714476157318,2.1720218273513225e-05,0.0
27,2018-01-28,0.20339148307804167,0.38169724758208723,0.37686993680692304,0.24990209810580044,0.23578349275155652,0.20349902768386996,0.0,0.48819767863926455,0.3095871109128505,0.30958711091285096,0.4704140922581874,0.2007509541274506,0.09161385212241302,0.3638506677373745,0.24034779035923837,0.3961285338652145,0.46113701221779424,0.33782890789305986,0.46966315322059304,0.2849532353878761,0.051392615325594804,0.0207897437522655,0.0,0.0,0.0018497771671794894,1.823312071436156e-05,0.0
28,2018-01-29,0.21574830854749072,0.39208674958939205,0.3837216605413005,0.2579778226578535,0.24336879657881205,0.21424118830979078,0.0,0.5082973121465202,0.31834527079572106,0.31834527079572217,0.4859384970211025,0.21440669632921394,0.09333125830078037,0.3624738551119018,0.2556384486417418,0.4111819064696083,0.4649595539213869,0.3436778955038844,0.4873324329683262,0.27354519435834024,0.053835512267788044,0.014036864746239885,0.0,0.0,0.001450424338176104,1.4295924663620951e-05,0.0
29,2018-01-30,0.22839635040490047,0.4017657494460749,0.3900586566146138,0.2656853823491112,0.2509822233584158,0.2250888954222412,0.0,0.5292185197068728,0.32818544551531414,0.3281854455153148,0.5017207308576817,0.22874062585347876,0.09494954170494685,0.36063999973388094,0.27167092321482933,0.42737299818607344,0.46880143476125724,0.3495151940453016,0.5044749955784462,0.2621719202657211,0.05627584385030748,0.008316441769369742,0.0,0.0,0.001007172392270661,9.926738546717218e-06,0.0
30,2018-01-31,0.24129086131856292,0.4106967479749368,0.395895685093558,0.27299499315465114,0.2586036981965152,0.2360631474299173,0.0,0.5508870673737138,0.3390881425394072,0.3390881425394079,0.5176609265838332,0.24381638292292296,0.09646915314180271,0.358358179533667,0.2883897284761907,0.4447109148996382,0.4726676851564344,0.3553301231302839,0.5210237743026827,0.2508713839435699,0.05870762159468934,0.003636483110869504,0.01201659261001442,0.0,0.0005225948127502988,5.150660129515927e-06,0.0
31,2018-02-01,0.25438348416289536,0.41884558460779475,0.40125097732603665,0.2798780487804873,0.2662116040955631,0.247191011235955,0.0,0.5732217573221823,0.35102925243770255,0.3510292524377039,0.5336538461538447,0.25970149253731334,0.09789200115506791,0.3556402186516481,0.30573248407643505,0.4631944444444447,0.4765625,0.3611111111111105,0.5369127516778525,0.23968042609853524,0.06112469437652823,0.0,0.025000000000000133,8.881784197001252e-16,0.0,0.0,0.0
32,2018-02-02,0.2676223305042136,0.4261817746007208,0.40614598109260003,0.2863073636831106,0.27378280569999536,0.2585045063501126,0.012665388495836538,0.5961343320724937,0.3639797757007195,0.36397977570072126,0.5495895450324277,0.2764656177410969,0.0992214909319713,0.3525006527441725,0.3236297931995533,0.4828109879671474,0.48048919921011857,0.36684569862776906,0.5520775287304776,0.2286345988973817,0.063520767799915,0.0,0.038871610242271704,0.020914102098117393,0.0,0.0,1.6914732797523868e-05
33,2018-02-03,0.28095210558254147,0.4326788190061406,0.41060507145929415,0.2922574145853347,0.28129269195065487,0.2700391252372967,0.026833249432015815,0.6195294670738718,0.3779055466927317,0.3779055466927317,0.565354178880676,0.29417842226986424,0.10046254532257382,0.34895666273237924,0.34200520288013814,0.5035354658043114,0.48445019525995847,0.37252055106422577,0.566455905701285,0.2177680243341955,0.06588942514823892,0.0,0.05360789140323807,0.04308168723626005,0.0,0.0,3.471737397564567e-05
34,2018-02-04,0.29431428370706825,0.43831448255260064,0.41465523221878864,0.2977045775010194,0.28871523937001564,0.2818320134185375,0.04247163283905997,0.6433048633130263,0.3927669627010275,0.3927669627010293,0.5808309526594981,0.31290705143379904,0.10162160735345216,0.34502797755593884,0.3607752606536443,0.5253292192406886,0.48844696764796347,0.37812148063397033,0.5799884664410404,0.20711326953819253,0.06822414987268255,0.0,0.06917978976347805,0.06642286563265754,0.0,0.0,5.324000213002833e-05
35,2018-02-05,0.30764733740829153,0.44307103499482703,0.4183257131139053,0.30262735719177525,0.29602309753802625,0.2939198472344049,0.05954267369625832,0.667351450696162,0.4085187270167385,0.40851872701673964,0.5959012080261421,0.33271325103796157,0.102706623928285,0.3407367471356597,0.3798496812578185,0.5481389359817097,0.4924800442264743,0.38363347877205434,0.5926191581036313,0.1967012389046836,0.0705183495664281,0.0,0.08555232977966609,0.09084115330628872,0.0,0.0,7.229230859517877e-05
36,2018-02-06,0.32088702294993365,0.4469354520140172,0.42164766820925337,0.3070066059448482,0.30318769809311275,0.3063364606774117,0.07800162862173088,0.6915537116157675,0.425109615866623,0.4251096158666243,0.6104456402809177,0.3536501564422123,0.10372701071708601,0.3361073873607885,0.3991316359774568,0.5718956339213037,0.4965489892707531,0.3890407594506793,0.6042958573996762,0.1865610826777664,0.07276538135887134,0.0,0.10268423014358907,0.11622234416883992,0.0,0.0,9.166232286150766e-05
37,2018-02-07,0.33396672389788407,0.4498995723610584,0.4246537808171824,0.3108257285871252,0.3101793883014057,0.31911028508447337,0.09779589752953854,0.7157901323342546,0.44248227976977916,0.4424822797697805,0.6243456312567677,0.3757587981477173,0.10469359853421101,0.33116639947939985,0.4185181755041689,0.5965137445249444,0.5006523981418403,0.3943268139580076,0.6149709144946494,0.1767201213872509,0.07495857865011235,0.0,0.1205275478797847,0.1424336070979948,0.0,0.0,0.00011111747701830765
38,2018-02-08,0.3468178533777049,0.45196020863028674,0.42737788030244594,0.31407087073849493,0.3169675898783244,0.3322616767224562,0.1188640524255018,0.7399337875954923,0.4605730904731049,0.46057309047310624,0.6374846796154214,0.39906438724250415,0.10561856178431306,0.3259421667661897,0.437900794839873,0.6218903435043373,0.5047878983751244,0.39947447758431776,0.6246016656555509,0.16720378534743596,0.07709127909183744,0.0030469102788537317,0.13902736360373358,0.16932288318252509,0.0,0.0,0.00013040602085068187
39,2018-02-09,0.3593703144390801,0.4531192098124337,0.4298545558987774,0.3167310874595204,0.3235209833212076,0.34580021749236667,0.14113489901223697,0.7638530612258303,0.47931204497621915,0.4793120449762205,0.6497499052253617,0.423572464232463,0.10651532980759804,0.32046473175669465,0.45716614580455706,0.6479045819798581,0.5089521570116287,0.4044660085451759,0.6331509059795333,0.1580355682637553,0.07915685370656411,0.007321054616924005,0.1581215220453327,0.19671866064203258,0.0,0.0,0.00014925879550498067
40,2018-02-10,0.3715530166051013,0.4533834745842751,0.4321187723856468,0.31879848966312996,0.329807717523356,0.3597220832396284,0.1645266001615362,0.7874125024466607,0.4986227382419077,0.49862273824190906,0.6610335998775572,0.44926501852093037,0.1073984821749463,0.31476555765913417,0.47619689914390984,0.6744173754834983,0.5131408939803774,0.4092831793377998,0.6405873139804219,0.14923699386629563,0.08114873702328618,0.012465014338833846,0.17774044265368483,0.22443020382049883,0.0,0.0,0.00016739136955523648
41,2018-02-11,0.3832944452441407,0.4527649151291002,0.4342054921129752,0.3202683659350809,0.3357956438950802,0.3740075825111766,0.1889458933920618,0.8104738142488574,0.518422415954048,0.5184224159540487,0.6712347927773903,0.4760967128527098,0.10828362916516832,0.308877277777156,0.49487275413184517,0.7012714103711899,0.5173489013372847,0.4139073805743274,0.6468858204614343,0.14082759439718395,0.08306045809400775,0.018438399930023497,0.19780701546187007,0.25224830740789295,0.0,0.0,0.00018450653689905394
42,2018-02-12,0.3945232788971542,0.4512803721254339,0.43614930744465097,0.3211392777390738,0.341452573625717,0.38861897584269567,0.21428743703876596,0.832896966554322,0.5386221180884578,0.5386221180884605,0.6802607962653735,0.5039913764255426,0.10918727879809897,0.3028334368950929,0.5130715890252653,0.728291526891691,0.5215700681682147,0.4183197371650478,0.6520279149541477,0.1328248997213719,0.08488567224268184,0.025196685830923604,0.2182365973269731,0.2799466370643464,0.0,0.0,0.00020029717121494706
43,2018-02-13,0.4051690481659276,0.4489514823701284,0.43798408723790283,0.32141312636346075,0.3467465560947989,0.40349869125591087,0.24043332157047104,0.8545414231158122,0.5591269230670617,0.5591269230670644,0.6880286952740142,0.5328389601561945,0.11012669189752344,0.2966682285922342,0.5306707408877325,0.7552855347269734,0.5257974109705712,0.42250123653719673,0.6560018840374278,0.1252444358063427,0.08661819338587651,0.032691245716822914,0.23893712309851112,0.30728370253134485,0.0,0.0,0.00021444942675352685
44,2018-02-14,0.41516282826561035,0.44580450129500915,0.43974264050426903,0.32109519038948875,0.35164617579638824,0.4185680546619128,0.2672527832462466,0.8752674672988454,0.5798363008470566,0.5798363008470586,0.694466743296684,0.5624931747538542,0.11111972671796555,0.2904162323681463,0.5475483983241114,0.7820455097827039,0.5300231093383119,0.42643286837256866,0.6588029770412502,0.1180997313239891,0.0882520267532736,0.04086941465030369,0.25980934514397513,0.3340054890430084,0.0,0.0,0.00022664627007529248
45,2018-02-15,0.42443795592069034,0.44187008337397127,0.4414563999267196,0.32019413291697507,0.3561208644966436,0.4337266529693684,0.2946021567455557,0.8949376081892815,0.6006445814431547,0.6006445814431574,0.6995156282522654,0.5927700527173458,0.1121846746918469,0.2841121542847118,0.5635850857564575,0.8083496100163887,0.5342385467888802,0.43009577513267105,0.6604334959590585,0.11140233116514198,0.08978140182604588,0.049674587006993454,0.2807472129248929,0.3598487477091843,0.0,0.0,0.0002365713220155996
46,2018-02-16,0.4329307599922225,0.43718302408181287,0.44315512745260666,0.3187219782613875,0.36014122472186205,0.44885244124204404,0.3223251013285804,0.9134180450158331,0.6214415430984359,0.6214415430984368,0.7031295736388792,0.6234476841837644,0.11334008884262392,0.2777905745726863,0.5786652132427865,0.8339644330043048,0.538434356586466,0.4334714124168815,0.6609028078031649,0.10516181572127992,0.091200805302464,0.059046358517423236,0.30163840194240543,0.38454491628125376,0.0,0.0,0.0002439129837192855
47,2018-02-17,0.4405812941211533,0.43178196764158394,0.44486664375730967,0.31669405832548736,0.3636793600952284,0.4638026914658797,0.35025313128995483,0.9305801648244967,0.6421131216334004,0.6421131216334033,0.7052772437757135,0.6542673683272071,0.11460460637078507,0.2714857053238391,0.5926786617231288,0.8586479188994409,0.5426004724333253,0.4365417179710316,0.6602272791020158,0.09938582487592851,0.092505013892908,0.06892071988413284,0.32236499835556676,0.4078246095445681,0.0,0.0,0.00024836881510870157
48,2018-02-18,0.447334058811667,0.4257090852712262,0.4466165829893216,0.3141289293367606,0.36670920752883096,0.47841585774701034,0.37820647583348466,0.946302045829071,0.6625422394610003,0.6625422394610019,0.7059424266512255,0.6849363915948112,0.11599676685958804,0.2652311610083746,0.6055223702013188,0.8821527798805326,0.5467261839187847,0.43928928793588273,0.6584301337146055,0.09408008575689863,0.09368912674098273,0.07923030822564603,0.34280434194674636,0.4294225851657669,0.0,0.0,0.00024965012866262626
49,2018-02-19,0.453138699807657,0.4190097290033459,0.44842817387237055,0.3110482601171287,0.36920686585664475,0.4925143999397785,0.4059952859725826,0.9604699370292042,0.6826097494270136,0.6826097494270129,0.7051244737750559,0.7151325874780932,0.11753482747340827,0.25905974413645927,0.6171018889481383,0.9042304119536699,0.5508001966329916,0.4416975587023142,0.6555412365843323,0.0892484434265115,0.09474859726378315,0.08990472108149183,0.36283002592926517,0.4490830581907477,0.0,0.0,0.00024748675600028136
50,2018-02-20,0.45795066937634976,0.4117320663982518,0.4503220479585788,0.3074766935018798,0.3711509151864032,0.5059085645456134,0.4334211967124757,0.9729796836461422,0.7021954851124601,0.7021954851124608,0.7028384832447891,0.7445107479371631,0.11923657644122443,0.2530032479375546,0.6273328615251901,0.9246352182191846,0.5548106968684863,0.4437509925284986,0.6515968074311318,0.08489289382681275,0.09567926420266559,0.10087089591295895,0.3823130474615537,0.4665652078240692,0.0,0.0,0.00024163193951043382
51,2018-02-21,0.46173183723637967,0.40392670159754074,0.4523160756006279,0.30344168293950413,0.3725227210735065,0.5184010692055396,0.46027924177422586,0.9837380677660557,0.721179405629387,0.7211794056293861,0.6991152197070896,0.7727108454030416,0.12111914603876417,0.24709227747671747,0.6361423984185235,0.9431292459580005,0.5587454208461577,0.445435264880083,0.646639069648596,0.08101361844699317,0.0964773816762341,0.11205355599559819,0.40112309778468846,0.48164869599078375,0.0,0.0,0.00023186729624313784
52,2018-02-22,0.4644510383719256,0.39564628817477865,0.4544252300390059,0.29897330667302646,0.37330671759473333,0.5297925776842831,0.4863601057851923,0.9926640343590472,0.7394428193824969,0.7394428193824991,0.6940007726930599,0.7993678918250471,0.12319882621259515,0.24135609017684367,0.643470306419667,0.9594870148714907,0.5625917284120319,0.4467374512835902,0.6407158407976443,0.07760902033724615,0.0971396480297202,0.12337572137963115,0.41912997580490274,0.4941390007311779,0.0,0.0,0.0002180077965521221
53,2018-02-23,0.46608454586457526,0.3869451391356409,0.4566614798791806,0.2941040622178448,0.37349066353529436,0.5398877899110643,0.5114526856201547,0.999689774573342,0.7568696678979632,0.7568696678979638,0.6875559625925385,0.8241231171167904,0.12549087993479624,0.23582245628227838,0.6492701406179857,0.9735003924060832,0.5663366811564974,0.44764621134227145,0.6338800720410076,0.07467576125356312,0.09766323327956883,0.13475928126553205,0.43620510389658174,0.5038723606068376,0.0,0.0,0.00019990669562330865
54,2018-02-24,0.46661645813936237,0.3778788392098822,0.4590337101561617,0.28886864410394475,0.3730658662058881,0.5485019117684065,0.5353469189845295,1.0047616408710631,0.773347847784102,0.7733478477841045,0.6798555109547977,0.8466360070713044,0.1280093613436939,0.23051753939277053,0.6535100499196083,0.9849833561671755,0.5699671249068918,0.448151967458412,0.6261893446206217,0.07220879987798723,0.09804580495881043,0.1461256217883391,0.45222311992247644,0.510720130340157,0.0,0.0,0.00017746035211940736
55,2018-02-25,0.46603899163474094,0.3685038642717229,0.4615476721425109,0.2833037080365395,0.3720273678767567,0.5554672181869862,0.557836825034262,1.007840872105282,0.7887705463326633,0.7887705463326633,0.6709869985323604,0.8665966165243371,0.1307669377193066,0.2254657968258018,0.6561733922611273,0.9937764746419386,0.5734697765367531,0.44824707574200695,0.6177053320271375,0.0702014312150876,0.09828555217773682,0.15739630091866874,0.4670635151847671,0.5145923634630869,0.0,0.0,0.00015061286479545188
56,2018-02-26,0.4643526718261737,0.3588772123360393,0.46420596203992814,0.2774476247453441,0.37037409044643455,0.5606393871929705,0.5787236895388552,1.0089041109359145,0.8030375643305252,0.8030375643305259,0.6610496402313131,0.8837374841079104,0.13377471636499472,0.22068989923615367,0.6572591019495226,0.9997509371021773,0.5768313150195374,0.44792598656774296,0.6084932368386942,0.06864532741445539,0.09838120772535719,0.16849376006838757,0.4806122844601255,0.515440464543486,0.0,0.0,0.0001193604551725791
